#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.793294038878081142e+00 6.366378465878012871e-02 7.122222092176755046e-05 6.359256243786130802e-02
2.794405396957654109e+00 6.431436273147259075e-02 7.114462808816945493e-05 6.424321810338162742e-02
2.795516755037227519e+00 6.497472954831208514e-02 7.203407664757275101e-05 6.490269547166703512e-02
2.796628113116800485e+00 6.564451683087077494e-02 7.385094680986906547e-05 6.557066588405822960e-02
2.797739471196373895e+00 6.632290985002797790e-02 7.640384206283830143e-05 6.624650600796458400e-02
2.798850829275947305e+00 6.700879328121918388e-02 7.938087584505611042e-05 6.692941240537378378e-02
2.799962187355520271e+00 6.770094522899094969e-02 8.240082186018675534e-05 6.761854440713339909e-02
2.801073545435093681e+00 6.839824733560026515e-02 8.507573727159431509e-05 6.831317159833183439e-02
2.802184903514667091e+00 6.909987629454471258e-02 8.707476937528741074e-05 6.901280152516486854e-02
2.803296261594240057e+00 6.980544522773494964e-02 8.817864850875691701e-05 6.971726657922606984e-02
2.804407619673813468e+00 7.051507173782756155e-02 8.831588922061513430e-05 7.042675584860583204e-02
2.805518977753386434e+00 7.122936163297545475e-02 8.757472032541679886e-05 7.114178691264931575e-02
2.806630335832959844e+00 7.194931132920021066e-02 8.618875075571487453e-05 7.186312257844065798e-02
2.807741693912533254e+00 7.267614544346823191e-02 8.449869742252671533e-05 7.259164674604259848e-02
2.808853051992106220e+00 7.341111686205170628e-02 8.289644322165494841e-05 7.332822041883199637e-02
2.809964410071679630e+00 7.415530281650978273e-02 8.176060873354342048e-05 7.407354220777342957e-02
2.811075768151252596e+00 7.490943117728572631e-02 8.139422904027973030e-05 7.482803694824520513e-02
2.812187126230826006e+00 7.567376616516383048e-02 8.197479384962526186e-05 7.559179137131116777e-02
2.813298484310399417e+00 7.644807280005082306e-02 8.352488742652417408e-05 7.636454791262409225e-02
2.814409842389972383e+00 7.723166628757356655e-02 8.590828525791272777e-05 7.714575800231246450e-02
2.815521200469545793e+00 7.802353835195113829e-02 8.885218135172302236e-05 7.793468617059795545e-02
2.816632558549119203e+00 7.882253961864356395e-02 9.199192089314954491e-05 7.873054769774411044e-02
2.817743916628692169e+00 7.962758767412163319e-02 9.493090498734005898e-05 7.953265676913193194e-02
2.818855274708265579e+00 8.043786597305664643e-02 9.730582828677959522e-05 8.034056014477054808e-02
2.819966632787838545e+00 8.125298008539738603e-02 9.884652029461713191e-05 8.115413356509863785e-02
2.821077990867411955e+00 8.207304468146035814e-02 9.942053555269348092e-05 8.197362414591689850e-02
2.822189348946985366e+00 8.289868602584146706e-02 9.905513505705381718e-05 8.279963089078311300e-02
2.823300707026558332e+00 8.373095872325227174e-02 9.793301226916766868e-05 8.363302571097952498e-02
2.824412065106131742e+00 8.457118973142023488e-02 9.636243285578522863e-05 8.447482729856690964e-02
2.825523423185704708e+00 8.542077486535644415e-02 9.472666841971287696e-05 8.532604819694114551e-02
2.826634781265278118e+00 8.628096112623166725e-02 9.342101794279103705e-05 8.618754010829204892e-02
2.827746139344851528e+00 8.715265083773568455e-02 9.278776374419758245e-05 8.705986307399142532e-02
2.828857497424424494e+00 8.803626028565177120e-02 9.305976198084458270e-05 8.794320052366731699e-02
2.829968855503997904e+00 8.893165684309371766e-02 9.432196078984870244e-05 8.883733488229680897e-02
2.831080213583570870e+00 8.983818582511615691e-02 9.649720141138729153e-05 8.974168862370607291e-02
2.832191571663144281e+00 9.075478362991763748e-02 9.935867046034233473e-05 9.065542495945871915e-02
2.833302929742717691e+00 9.168015949307349588e-02 1.025669896612637537e-04 9.157759250341239443e-02
2.834414287822290657e+00 9.261301675092421803e-02 1.057258733068518642e-04 9.250729087762100955e-02
2.835525645901864067e+00 9.355227777867673733e-02 1.084472211332470764e-04 9.344383055754520995e-02
2.836637003981437033e+00 9.449727586461856288e-02 1.104149504293014264e-04 9.438686091418986568e-02
2.837748362061010443e+00 9.544788239358242832e-02 1.114370650980838487e-04 9.533644532848342679e-02
2.838859720140583853e+00 9.640454803263823202e-02 1.114773813747773430e-04 9.629307065126628540e-02
2.839971078220156819e+00 9.736825048107780600e-02 1.106616659030697626e-04 9.725758881517809762e-02
2.841082436299730229e+00 9.834035651311971715e-02 1.092571447799816920e-04 9.823109936834167888e-02
2.842193794379303640e+00 9.932242003481252246e-02 1.076287216009394227e-04 9.921479131321078726e-02
2.843305152458876606e+00 1.003159484042687732e-01 1.061790782114864555e-04 1.002097693260605993e-01
2.844416510538450016e+00 1.013221745929471507e-01 1.052824921111449513e-04 1.012168921008349959e-01
2.845527868618022982e+00 1.023418720043738628e-01 1.052232501819002941e-04 1.022366487541874203e-01
2.846639226697596392e+00 1.033752420189853888e-01 1.061487956304660931e-04 1.032690932233524678e-01
2.847750584777169802e+00 1.044218926733161690e-01 1.080453337861432154e-04 1.043138473395291838e-01
2.848861942856742768e+00 1.054809121974967095e-01 1.107399373194763734e-04 1.053701722601769475e-01
2.849973300936316178e+00 1.065510258042721703e-01 1.139288372305923469e-04 1.064370969670436207e-01
2.851084659015889144e+00 1.076308106413404880e-01 1.172272780659768410e-04 1.075135833632771959e-01
2.852196017095462555e+00 1.087189343834059768e-01 1.202327629468178207e-04 1.085987016204572192e-01
2.853307375175035965e+00 1.098143790914967027e-01 1.225913014649753982e-04 1.096917877900356331e-01
2.854418733254608931e+00 1.109166143400484444e-01 1.240557668439793251e-04 1.107925585732028734e-01
2.855530091334182341e+00 1.120256918291518827e-01 1.245267532761200758e-04 1.119011650758766629e-01
2.856641449413755751e+00 1.131422464255131127e-01 1.240691908770365150e-04 1.130181772346384311e-01
2.857752807493328717e+00 1.142674037470729070e-01 1.229019545190218957e-04 1.141445017925540595e-01
2.858864165572902127e+00 1.154026095520348794e-01 1.213621407921864026e-04 1.152812474112427932e-01
2.859975523652475093e+00 1.165494088522222443e-01 1.198498550380953096e-04 1.164295589971822698e-01
2.861086881732048504e+00 1.177092107786162911e-01 1.187625620696602772e-04 1.175904482165481268e-01
2.862198239811621914e+00 1.188830774687845288e-01 1.184297805292929597e-04 1.187646476882610463e-01
2.863309597891194880e+00 1.200715712561040704e-01 1.190588563468595912e-04 1.199525123997544906e-01
2.864420955970768290e+00 1.212746848742256439e-01 1.207007408422129273e-04 1.211539841333841849e-01
2.865532314050341256e+00 1.224918658079737904e-01 1.232414195306507601e-04 1.223686243884422598e-01
2.866643672129914666e+00 1.237221305423310963e-01 1.264204264368921991e-04 1.235957101158893789e-01
2.867755030209488076e+00 1.249642497896360227e-01 1.298734274043327050e-04 1.248343763622312003e-01
2.868866388289061042e+00 1.262169742071217737e-01 1.331918962979156671e-04 1.260837823108242051e-01
2.869977746368634453e+00 1.274792635328850510e-01 1.359900918429536294e-04 1.273432734410387679e-01
2.871089104448207863e+00 1.287504815368797073e-01 1.379683343822884101e-04 1.286125132025008611e-01
2.872200462527780829e+00 1.300305247897219907e-01 1.389621812538341416e-04 1.298915626084672370e-01
2.873311820607354239e+00 1.313198640690782515e-01 1.389694099019640598e-04 1.311808946591816460e-01
2.874423178686927205e+00 1.326194914872354247e-01 1.381503606999757983e-04 1.324813411265324536e-01
2.875534536766500615e+00 1.339307818024599028e-01 1.368015687486703728e-04 1.337939802337129724e-01
2.876645894846074025e+00 1.352552903616100199e-01 1.353070062636731034e-04 1.351199833553421714e-01
2.877757252925646991e+00 1.365945204407240932e-01 1.340749419764599999e-04 1.364604454987520255e-01
2.878868611005220401e+00 1.379496977229003329e-01 1.334707945722427534e-04 1.378162269283283725e-01
2.879979969084793368e+00 1.393215884839846541e-01 1.337570224164095220e-04 1.391878314615747347e-01
2.881091327164366778e+00 1.407103909471004444e-01 1.350499408972100665e-04 1.405753410062040298e-01
2.882202685243940188e+00 1.421157173876332891e-01 1.373005795198020229e-04 1.419784168081113795e-01
2.883314043323513154e+00 1.435366698680176356e-01 1.403027394278776778e-04 1.433963671285859998e-01
2.884425401403086564e+00 1.449719973535312234e-01 1.437269376162417537e-04 1.448282704159125633e-01
2.885536759482659974e+00 1.464203088676755971e-01 1.471746626749040701e-04 1.462731342050050953e-01
2.886648117562232940e+00 1.478803084129029222e-01 1.502440199536823223e-04 1.477300643929490565e-01
2.887759475641806350e+00 1.493510140352668769e-01 1.525959632698856486e-04 1.491984180719944930e-01
2.888870833721379316e+00 1.508319261768679420e-01 1.540102064194940712e-04 1.506779159704490223e-01
2.889982191800952727e+00 1.523231188477522369e-01 1.544215994467268665e-04 1.521686972483027311e-01
2.891093549880526137e+00 1.538252397683630701e-01 1.539309648862015757e-04 1.536713088034784847e-01
2.892204907960099103e+00 1.553394204013417990e-01 1.527885908377356718e-04 1.551866318105040998e-01
2.893316266039672513e+00 1.568671112920411170e-01 1.513530798302871417e-04 1.567157582122119530e-01
2.894427624119245479e+00 1.584098700087033795e-01 1.500323139950554096e-04 1.582598376947085828e-01
2.895538982198818889e+00 1.599691363006942868e-01 1.492162488668991776e-04 1.598199200518348739e-01
2.896650340278392299e+00 1.615460307234053705e-01 1.492126030095874338e-04 1.613968181203981889e-01
2.897761698357965265e+00 1.631412086863258115e-01 1.501960439956311229e-04 1.629910126423283201e-01
2.898873056437538676e+00 1.647547924326170921e-01 1.521792580179710645e-04 1.646026131746036736e-01
2.899984414517112086e+00 1.663863904443016184e-01 1.550106933436701240e-04 1.662313797509544500e-01
2.901095772596685052e+00 1.680351993621446993e-01 1.583993778822484814e-04 1.678767999842622483e-01
2.902207130676258462e+00 1.697001700932198320e-01 1.619627505328872824e-04 1.695382073426846825e-01
2.903318488755831428e+00 1.713802095556085092e-01 1.652896492771306722e-04 1.712149199063307536e-01
2.904429846835404838e+00 1.730743841284098083e-01 1.680080923246298830e-04 1.729063760360839419e-01
2.905541204914977804e+00 1.747820911789600418e-01 1.698466863324405872e-04 1.746122444926273554e-01
2.906652562994551214e+00 1.765031709158861317e-01 1.706795319689863820e-04 1.763324913839142416e-01
2.907763921074124625e+00 1.782379412320807544e-01 1.705472033887731954e-04 1.780673940286948975e-01
2.908875279153697591e+00 1.799871513723309280e-01 1.696503108490021955e-04 1.798175010614863067e-01
2.909986637233271001e+00 1.817518639596530650e-01 1.683166684747077499e-04 1.815835472911862536e-01
2.911097995312844411e+00 1.835332868432861253e-01 1.669474395421139139e-04 1.833663394037411964e-01
2.912209353392417377e+00 1.853325843994118316e-01 1.659511028784617283e-04 1.851666332965367923e-01
2.913320711471990787e+00 1.871507009863619675e-01 1.656761031665461516e-04 1.869850248831943507e-01
2.914432069551564197e+00 1.889882267440599062e-01 1.663532806779317950e-04 1.888218734633791140e-01
2.915543427631137163e+00 1.908453283054554472e-01 1.680575814537913317e-04 1.906772707239983988e-01
2.916654785710710573e+00 1.927217555754948686e-01 1.706953873593861082e-04 1.925510601881382788e-01
2.917766143790283540e+00 1.946169224928347707e-01 1.740195952592295508e-04 1.944429028975726004e-01
2.918877501869856950e+00 1.965300468874976170e-01 1.776700076118865423e-04 1.963523768798815794e-01
2.919988859949429916e+00 1.984603243613011214e-01 1.812324246528190146e-04 1.982790919366479998e-01
2.921100218029003326e+00 2.004071052902393901e-01 1.843067384762755393e-04 2.002227985517657238e-01
2.922211576108576736e+00 2.023700435667760700e-01 1.865728320521690823e-04 2.021834707347273108e-01
2.923322934188149702e+00 2.043491906530708335e-01 1.878434302359479799e-04 2.041613472228358261e-01
2.924434292267723112e+00 2.063450180573694892e-01 1.880951811025214282e-04 2.061569228762703543e-01
2.925545650347296522e+00 2.083583638535848048e-01 1.874728160662120257e-04 2.081708910375189292e-01
2.926657008426869488e+00 2.103903121942086174e-01 1.862656605535592178e-04 2.102040465336567909e-01
2.927768366506442899e+00 2.124420266352065323e-01 1.848603165061074442e-04 2.122571663186974822e-01
2.928879724586015865e+00 2.145145664453403378e-01 1.836772649970056588e-04 2.143308891803445415e-01
2.929991082665589275e+00 2.166087184437514301e-01 1.831017945451610227e-04 2.164256166492053157e-01
2.931102440745162685e+00 2.187248746766681795e-01 1.834206091578364801e-04 2.185414540675133244e-01
2.932213798824735651e+00 2.208629787249172527e-01 1.847745513772224880e-04 2.206782041735388111e-01
2.933325156904309061e+00 2.230225518603241308e-01 1.871352383240143351e-04 2.228354166219999322e-01
2.934436514983882027e+00 2.252027965674589793e-01 1.903094847547910195e-04 2.250124870827031887e-01
2.935547873063455437e+00 2.274027614334568348e-01 1.939708205498969786e-04 2.272087906129030555e-01
2.936659231143028848e+00 2.296215403896589013e-01 1.977129516097499639e-04 2.294238274380499543e-01
2.937770589222601814e+00 2.318584726823732511e-01 2.011163966983990821e-04 2.316573562856724389e-01
2.938881947302175224e+00 2.341133089485726848e-01 2.038173546188921568e-04 2.339094915939535224e-01
2.939993305381748634e+00 2.363863136426213041e-01 2.055674764892275559e-04 2.361807461661267760e-01
2.941104663461321600e+00 2.386782840797039562e-01 2.062747015327755261e-04 2.384720093781697303e-01
2.942216021540895010e+00 2.409904799349566196e-01 2.060184198148507211e-04 2.407844615151391310e-01
2.943327379620467976e+00 2.433244719471912565e-01 2.050364426982187883e-04 2.431194355044913324e-01
