#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.600693354354503217e+00 1.797761246263260282e-01 -7.025128162995960320e-05 1.798463759079613478e-01
2.601804712434076627e+00 1.814714426512053502e-01 -7.141049265232137205e-05 1.815428531438630644e-01
2.602916070513650038e+00 1.831823517707366067e-01 -7.299768210981361170e-05 1.832553494528457727e-01
2.604027428593223004e+00 1.849095190057885030e-01 -7.501671792052047821e-05 1.849845357237070442e-01
2.605138786672796414e+00 1.866535188012569402e-01 -7.740512702667641748e-05 1.867309239282846089e-01
2.606250144752369380e+00 1.884147540165397594e-01 -8.004443422621829055e-05 1.884947984507624741e-01
2.607361502831942790e+00 1.901934040144666049e-01 -8.277970260901919806e-05 1.902761837170731940e-01
2.608472860911516200e+00 1.919894086992559035e-01 -8.544506235455160900e-05 1.920748537616070450e-01
2.609584218991089166e+00 1.938024916171504630e-01 -8.789102760885773467e-05 1.938903826447565815e-01
2.610695577070662576e+00 1.956322189378942866e-01 -9.000910517915951541e-05 1.957222280430727379e-01
2.611806935150235986e+00 1.974780852919254259e-01 -9.174964307928508672e-05 1.975698349350026028e-01
2.612918293229808953e+00 1.993396129934671412e-01 -9.312997887386001645e-05 1.994327429723390388e-01
2.614029651309382363e+00 2.012164488597039669e-01 -9.423154460990455002e-05 2.013106804043170994e-01
2.615141009388955329e+00 2.031084430313718214e-01 -9.518640418774758176e-05 2.032036294355601957e-01
2.616252367468528739e+00 2.050156968977508709e-01 -9.615544076722957589e-05 2.051118523385190018e-01
2.617363725548102149e+00 2.069385720148647356e-01 -9.730178916268551238e-05 2.070358738040272983e-01
2.618475083627675115e+00 2.088776580275739092e-01 -9.876389389526637683e-05 2.089764219214685081e-01
2.619586441707248525e+00 2.108337040957669051e-01 -1.006326376565630038e-04 2.109343367334207131e-01
2.620697799786821491e+00 2.128075241485623825e-01 -1.029363162344682772e-04 2.129104604647923948e-01
2.621809157866394902e+00 2.147998905173729156e-01 -1.056359440360587853e-04 2.149055264614107841e-01
2.622920515945968312e+00 2.168114324508152169e-01 -1.086316716639428178e-04 2.169200641224760251e-01
2.624031874025541278e+00 2.188425553733832907e-01 -1.117792639149347075e-04 2.189543346372976318e-01
