#    Energy_eV   Re_FT_dcf   Re_FT_dcf1   Re_FT_dcf2
2.406188925664329403e+00 -5.923269843588000599e-02 -9.627434089995825714e-03 -4.960526434588163891e-02
2.407300283743902813e+00 -5.930522005751486664e-02 -9.635259599157440860e-03 -4.966996045835583157e-02
2.408411641823476224e+00 -5.938294459968638389e-02 -9.648666884253372100e-03 -4.973427771543587755e-02
2.409522999903049190e+00 -5.946357711504594856e-02 -9.667023263610128800e-03 -4.979655385143553353e-02
2.410634357982622600e+00 -5.954380142571663592e-02 -9.687900555456221974e-03 -4.985590087026238459e-02
2.411745716062196010e+00 -5.962048537044076918e-02 -9.707955907713613358e-03 -4.991252946272491109e-02
2.412857074141768976e+00 -5.969182068570933614e-02 -9.724147096828505976e-03 -4.996767358888162119e-02
2.413968432221342386e+00 -5.975798270318302685e-02 -9.734840465784785554e-03 -5.002314223739846161e-02
2.415079790300915352e+00 -5.982106919879779522e-02 -9.740407988161663144e-03 -5.008066121063294712e-02
2.416191148380488762e+00 -5.988433968036355193e-02 -9.743095223450796288e-03 -5.014124445691338361e-02
2.417302506460062173e+00 -5.995103096113274521e-02 -9.746206976131519678e-03 -5.020482398500125676e-02
2.418413864539635139e+00 -6.002317940623152354e-02 -9.752905938115034520e-03 -5.027027346811708403e-02
2.419525222619208549e+00 -6.010087839495743128e-02 -9.765060999787718646e-03 -5.033581739517110909e-02
2.420636580698781515e+00 -6.018224177105159500e-02 -9.782564593640991069e-03 -5.039967717740781450e-02
2.421747938778354925e+00 -6.026408754626130099e-02 -9.803368414637003356e-03 -5.046071913162269995e-02
2.422859296857928335e+00 -6.034309407393672470e-02 -9.824225770118367312e-03 -5.051886830381648041e-02
2.423970654937501301e+00 -6.041700865488962985e-02 -9.841871539271039582e-03 -5.057513711561840986e-02
2.425082013017074711e+00 -6.048546887755575086e-02 -9.854210933860976795e-03 -5.063125794369699451e-02
2.426193371096648121e+00 -6.055013729096601210e-02 -9.861084290984570636e-03 -5.068905299997912561e-02
2.427304729176221088e+00 -6.061409943956780344e-02 -9.864328711418157355e-03 -5.074977072814833984e-02
2.428416087255794498e+00 -6.068074324944540410e-02 -9.867112850955489164e-03 -5.081363039849558227e-02
2.429527445335367464e+00 -6.075252677708208038e-02 -9.872785744371068498e-03 -5.087974103270968135e-02
2.430638803414940874e+00 -6.083008252776962027e-02 -9.883657891418286962e-03 -5.094642463635198903e-02
2.431750161494514284e+00 -6.091198472560685473e-02 -9.900158241961779654e-03 -5.101182648364685490e-02
2.432861519574087250e+00 -6.099526516614480615e-02 -9.920674663272907937e-03 -5.107459050287208036e-02
2.433972877653660660e+00 -6.107649103452034850e-02 -9.942137199044321152e-03 -5.113435383547484253e-02
2.435084235733233626e+00 -6.115301333615229956e-02 -9.961133119946870632e-03 -5.119188021620790091e-02
2.436195593812807036e+00 -6.122393195101755170e-02 -9.975148786111130705e-03 -5.124878316490856511e-02
2.437306951892380447e+00 -6.129042577704205130e-02 -9.983486446561065653e-03 -5.130693933047747457e-02
2.438418309971953413e+00 -6.135532692979714375e-02 -9.987521625053117844e-03 -5.136780530474414214e-02
2.439529668051526823e+00 -6.142209283287304589e-02 -9.990206196549864665e-03 -5.143188663632299040e-02
2.440641026131100233e+00 -6.149354932167112875e-02 -9.994996690203396955e-03 -5.149855263146498746e-02
2.441752384210673199e+00 -6.157086173089883208e-02 -1.000459692144522843e-02 -5.156626480945467050e-02
2.442863742290246609e+00 -6.165310864206906272e-02 -1.001997234993607169e-02 -5.163313629212970546e-02
2.443975100369819575e+00 -6.173761423759731998e-02 -1.003999546636485593e-02 -5.169761877123088545e-02
2.445086458449392985e+00 -6.182091942733043688e-02 -1.006185244014720648e-02 -5.175906698718636678e-02
2.446197816528965951e+00 -6.190003933701762606e-02 -1.008206436778646096e-02 -5.181797496923076091e-02
2.447309174608539362e+00 -6.197355005599013839e-02 -1.009775246065802191e-02 -5.187579759533014062e-02
2.448420532688112772e+00 -6.204210900584981869e-02 -1.010768704157937251e-02 -5.193442196426565488e-02
2.449531890767685738e+00 -6.210821878677293822e-02 -1.011273809267746945e-02 -5.199548069409575674e-02
2.450643248847259148e+00 -6.217531932906305431e-02 -1.011556226578101333e-02 -5.205975706328085095e-02
2.451754606926832558e+00 -6.224653768004304033e-02 -1.011963892323623423e-02 -5.212689875680431850e-02
2.452865965006405524e+00 -6.232354979466044054e-02 -1.012800495436360498e-02 -5.219554484029988867e-02
2.453977323085978934e+00 -6.240596860773389709e-02 -1.014214839749196483e-02 -5.226382021024338076e-02
2.455088681165552345e+00 -6.249148179521344521e-02 -1.016146391380648786e-02 -5.233001788140836941e-02
2.456200039245125311e+00 -6.257669020688828854e-02 -1.018346935162733544e-02 -5.239322085526215006e-02
2.457311397324698721e+00 -6.265834296605944653e-02 -1.020470593610529365e-02 -5.245363702995870653e-02
2.458422755404271687e+00 -6.273452047777657026e-02 -1.022199561882285515e-02 -5.251252485895076261e-02
2.459534113483845097e+00 -6.280533488354052285e-02 -1.023359851749200584e-02 -5.257173636604710321e-02
2.460645471563418063e+00 -6.287289242927490696e-02 -1.023984892525588337e-02 -5.263304350401791509e-02
2.461756829642991473e+00 -6.294053035680366448e-02 -1.024303742848298171e-02 -5.269749292832327792e-02
2.462868187722564883e+00 -6.301160487128761034e-02 -1.024658069366618691e-02 -5.276502417761998881e-02
2.463979545802137849e+00 -6.308827045158348079e-02 -1.025377986753461292e-02 -5.283449058404830756e-02
2.465090903881711260e+00 -6.317069455281928980e-02 -1.026661882951391234e-02 -5.290407572330428632e-02
